,Candidate,Party,CriminalCases,Education,Age,Gender,TotalAssets,Liabilities,Winner,State,Constituency,Year,Category,Votes,ValidVotes,VoteSharePercentage,PartyID
186,panabakalakshmi,TDP,0,Doctorate,60,F,94021818.0,0,0,andhra_pradesh,tirupati,2019,SC,494501,1313515,37.65,8300
187,andukurivijayabhaskar,India Praja Bandhu Party,0,Graduate Professional,49,M,5000.0,0,0,andhra_pradesh,vijayawada,2019,,2457,1277711,0.19,3331
188,bolisettyharibabu,IND,1,Illiterate,60,M,45608000.0,10944696,0,andhra_pradesh,vijayawada,2019,GEN,1739,1277711,0.14,10809
189,mohammadishaq,IND,0,12th Pass,47,M,5276961.0,512010,0,andhra_pradesh,vijayawada,2019,,1218,1277711,0.1,10809
190,nandininallaghatla,IND,0,Post Graduate,43,F,509343.0,409343,0,andhra_pradesh,vijayawada,2019,,953,1277711,0.07,10809
191,naraharisettynarasimharao,INC,1,Graduate Professional,58,M,19342702.0,6788257,0,andhra_pradesh,vijayawada,2019,,16261,1277711,1.27,3482
192,mvvsatyanarayana,YSRCP,1,10th Pass,52,M,2023905124.0,160030959,1,andhra_pradesh,visakhapatnam,2019,GEN,436906,1239754,35.24,8615
193,anmishvarma,IND,0,Post Graduate,26,M,75000.0,0,0,andhra_pradesh,visakhapatnam,2019,,1915,1239754,0.15,10809
194,bharatmathukumilli,TDP,0,Post Graduate,29,M,2325373550.0,9591144,0,andhra_pradesh,visakhapatnam,2019,,432492,1239754,34.89,8300
195,bjayavenugopal,Pyramid Party of India,0,12th Pass,30,M,95000.0,0,0,andhra_pradesh,visakhapatnam,2019,,1627,1239754,0.13,6298
196,daggubatipurandeswari,BJP,0,Graduate,58,F,324038450.0,34949036,0,andhra_pradesh,visakhapatnam,2019,GEN,33892,1239754,2.73,1605
197,durgaprasadguntu,IND,0,Post Graduate,51,M,3803500.0,497400,0,andhra_pradesh,visakhapatnam,2019,GEN,2464,1239754,0.2,10809
198,gampalasomasundaram,IND,0,Graduate,76,M,3340000.0,0,0,andhra_pradesh,visakhapatnam,2019,,1128,1239754,0.09,10809
199,gannumallayya,IND,0,Graduate,70,M,2113580.0,0,0,andhra_pradesh,visakhapatnam,2019,,1313,1239754,0.11,10809
200,georgebangari,Viduthalai Chiruthaigal Katchi,0,Graduate Professional,46,M,1200000.0,500000,0,andhra_pradesh,visakhapatnam,2019,,3028,1239754,0.24,8488
201,kothapalligeetha,IND,1,Post Graduate,48,F,86754722.0,2394398,0,andhra_pradesh,visakhapatnam,2019,ST,1158,1239754,0.09,10809
202,pedadaramanikumari,INC,0,Post Graduate,48,F,117936000.0,0,0,andhra_pradesh,visakhapatnam,2019,,14633,1239754,1.18,3482
203,pulapakarajasekhar,IND,0,Graduate,41,M,67295.0,50000,0,andhra_pradesh,visakhapatnam,2019,,2294,1239754,0.19,10809
204,rudayagowri,IND,0,Illiterate,44,F,6110000.0,5543000,0,andhra_pradesh,visakhapatnam,2019,,1384,1239754,0.11,10809
205,bellanachandrasekhar,YSRCP,4,Graduate Professional,57,M,21035766.0,11130148,1,andhra_pradesh,vizianagaram,2019,GEN,578418,1217890,47.49,8615
206,adirajuyedla,INC,0,Post Graduate,52,M,47214000.0,3088876,0,andhra_pradesh,vizianagaram,2019,,15725,1217890,1.29,3482
207,ashokgajapathirajupusapati,TDP,0,12th Pass,67,M,183534582.0,0,0,andhra_pradesh,vizianagaram,2019,GEN,530382,1217890,43.55,8300
208,dhanalakotiramana,IND,0,Post Graduate,29,M,860000.0,0,0,andhra_pradesh,vizianagaram,2019,,1176,1217890,0.1,10809
209,pentapatirajesh,IND,0,Others,39,M,50000.0,16000,0,andhra_pradesh,vizianagaram,2019,,1462,1217890,0.12,10809
210,sanyasirajupakalapati,BJP,0,Graduate,60,M,125155000.0,22688000,0,andhra_pradesh,vizianagaram,2019,GEN,7266,1217890,0.6,1605
211,bandeymili,JD(S),0,12th Pass,38,M,12720974.0,0,0,arunachal_pradesh,arunachal_east,2019,,15958,293781,5.43,10979
212,ccsingpho,IND,0,Graduate,68,M,27303830.0,0,0,arunachal_pradesh,arunachal_east,2019,,11493,293781,3.91,10809
213,lowangchawanglat,INC,0,Graduate,69,M,353530297.0,4168771,0,arunachal_pradesh,arunachal_east,2019,ST,83935,293781,28.57,3482
214,mongolyomso,Peoples Party of Arunachal,0,12th Pass,47,M,10452925.0,0,0,arunachal_pradesh,arunachal_east,2019,,22937,293781,7.81,6028
215,kirenrijiju,BJP,0,Graduate Professional,47,M,15279000.0,0,1,arunachal_pradesh,arunachal_west,2019,ST,225796,358310,63.02,1605
216,jarjumete,JD(S),0,Post Graduate,56,F,38265000.0,0,0,arunachal_pradesh,arunachal_west,2019,,43920,358310,12.26,10979
217,jominnyokirkara,AIFB,0,Graduate,38,M,23990000.0,0,0,arunachal_pradesh,arunachal_west,2019,,1921,358310,0.54,3040
218,khyodaapik,NPP,1,12th Pass,42,M,300737886.0,7500000,0,arunachal_pradesh,arunachal_west,2019,,27119,358310,7.57,5671
219,nabamtuki,INC,1,Graduate,51,M,1002950534.0,204955775,0,arunachal_pradesh,arunachal_west,2019,ST,50953,358310,14.22,3482
220,rumakjomoh,IND,0,Graduate Professional,32,M,55855.0,0,0,arunachal_pradesh,arunachal_west,2019,,1946,358310,0.54,10809
221,horensingbey,BJP,2,Graduate,49,M,20693570.0,5956209,1,assam,autonomous_district,2019,ST,381316,617735,61.73,1605
222,birensinghengti,INC,0,Post Graduate,76,M,7866276.0,0,0,assam,autonomous_district,2019,ST,141690,617735,22.94,3482
223,holiramterang,Autonomous State Demand Committee,0,Graduate,61,M,53785471.0,5000000,0,assam,autonomous_district,2019,ST,36915,617735,5.98,994
224,lienkhochon,NPP,0,8th Pass,39,M,6830962.0,1606436,0,assam,autonomous_district,2019,ST,10037,617735,1.62,5671
225,abdulkhaleque,INC,0,Post Graduate,44,M,7398753.0,2703693,1,assam,barpeta,2019,,645173,1458549,44.23,3482
226,arfanali,IND,0,12th Pass,37,M,4771389.0,0,0,assam,barpeta,2019,,2799,1458549,0.19,10809
227,aroonbarooa,Purvanchal Janta Party (Secular),0,Post Graduate,62,M,703000.0,0,0,assam,barpeta,2019,,3618,1458549,0.25,24534
228,ashahakalidewan,AITC,0,Graduate,65,M,1360000.0,0,0,assam,barpeta,2019,,20466,1458549,1.4,18228
229,bhadreswarbarman,National Republican Congress,0,12th Pass,45,M,80300.0,0,0,assam,barpeta,2019,GEN,2214,1458549,0.15,24352
230,chitralekhadas,SUCI(C),0,Graduate Professional,64,F,2270544.0,0,0,assam,barpeta,2019,,2382,1458549,0.16,8082
231,kumardeepakdas,Asom Gana Parishad,1,Graduate Professional,66,M,23701000.0,1032000,0,assam,barpeta,2019,GEN,504866,1458549,34.61,978
232,matiarrahman,The National Road Map Party of India,0,10th Pass,35,M,503696.0,0,0,assam,barpeta,2019,,3973,1458549,0.27,8325
233,pranabjyotidasrajbonshi,NPP,0,Post Graduate,45,M,3456311.0,0,0,assam,barpeta,2019,,2462,1458549,0.17,5671
234,rafiqulislam,AIUDF,2,Doctorate,44,M,3389683.0,430436,0,assam,barpeta,2019,,248667,1458549,17.05,795
235,rejaulkarim,RPI(A),0,10th Pass,36,M,568374.0,450000,0,assam,barpeta,2019,,3350,1458549,0.23,12285
236,saniaraparbin,Voters Party International,0,Graduate,29,F,5070000.0,0,0,assam,barpeta,2019,,3437,1458549,0.24,8516
237,santanumukherjee,Bharatiya Gana Parishad,0,Graduate,44,M,1205081.0,0,0,assam,barpeta,2019,,5408,1458549,0.37,1397
238,badruddinajmal,AIUDF,7,Post Graduate,63,M,788064044.0,10159381,1,assam,dhubri,2019,GEN,718764,1685005,42.66,795
239,abutaherbepari,INC,1,Post Graduate,52,M,37395652.0,2210543,0,assam,dhubri,2019,,492506,1685005,29.23,3482
240,alakeshroy,Hindusthan Nirman Dal,0,Graduate,39,M,2540000.0,0,0,assam,dhubri,2019,,7780,1685005,0.46,3288
241,anamikasarkar,IND,0,Post Graduate,43,F,6200000.0,0,0,assam,dhubri,2019,,5589,1685005,0.33,10809
242,mehbubarrahman,RPI(A),0,10th Pass,46,M,490400.0,0,0,assam,dhubri,2019,,4250,1685005,0.25,12285
243,mirhussainsarkar,IND,0,Graduate,28,M,168201.0,359305,0,assam,dhubri,2019,,4138,1685005,0.25,10809
244,nripendas,Bharatiya National Janta Dal,0,10th Pass,45,M,60000.0,0,0,assam,dhubri,2019,,2072,1685005,0.12,9441
245,nurulislamchoudhury,AITC,0,Graduate Professional,67,M,6623252.0,120410,0,assam,dhubri,2019,,12895,1685005,0.77,18228
246,rukunurzaman,IND,0,8th Pass,41,M,1290000.0,0,0,assam,dhubri,2019,,4393,1685005,0.26,10809
247,shajahansheikh,Voters Party International,0,Post Graduate,49,M,513496.0,0,0,assam,dhubri,2019,,5628,1685005,0.33,8516
248,rameswarteli,BJP,0,10th Pass,48,M,4370067.0,0,1,assam,dibrugarh,2019,GEN,659583,1015748,64.94,1605
249,apurbasaikia,IND,0,Graduate,44,M,613735.0,0,0,assam,dibrugarh,2019,,3811,1015748,0.38,10809
250,bhabenbaruah,NPP,1,12th Pass,59,M,17339652.0,0,0,assam,dibrugarh,2019,,9718,1015748,0.96,5671
251,drtitusbhengra,Bahujan Mukti Party,0,Doctorate,60,M,910903.0,0,0,assam,dibrugarh,2019,GEN,6933,1015748,0.68,1074
252,israilnanda,IND,0,10th Pass,62,M,8797182.0,1004704,0,assam,dibrugarh,2019,,5687,1015748,0.56,10809
253,pabansinghghatowar,INC,0,Graduate,67,M,57488181.0,0,0,assam,dibrugarh,2019,GEN,295017,1015748,29.04,3482
254,rubulburagohain,IND,0,10th Pass,43,M,103362.0,30000,0,assam,dibrugarh,2019,,8112,1015748,0.8,10809
255,queenoja,BJP,0,Graduate,67,F,630219570.0,34034178,1,assam,gauhati,2019,,1008936,1763757,57.2,1605
256,alimuddinahmed,IND,0,Post Graduate,47,M,7373200.0,2914356,0,assam,gauhati,2019,,2836,1763757,0.16,10809
257,bobbeetasharma,INC,0,Post Graduate,52,F,162399812.0,17591733,0,assam,gauhati,2019,GEN,663330,1763757,37.61,3482
258,junmonidevikhaund,IND,0,Post Graduate,43,F,344270772.0,131643595,0,assam,gauhati,2019,,5483,1763757,0.31,10809
259,mamonisarma,Purvanchal Janta Party (Secular),0,10th Pass,55,F,61000.0,0,0,assam,gauhati,2019,,2456,1763757,0.14,24534
260,manojsharma,AITC,5,10th Pass,45,M,7300018.0,1833258,0,assam,gauhati,2019,,10141,1763757,0.57,18228
261,pankajdas,Swarna Bharat Party,0,Post Graduate,48,M,59950517.0,2975976,0,assam,gauhati,2019,,4110,1763757,0.23,18091
262,parthapratimbaruah,Voters Party International,0,Post Graduate,30,M,67050.0,0,0,assam,gauhati,2019,,2590,1763757,0.15,8516
263,rajibkakati,Hindusthan Nirman Dal,0,Graduate,46,M,6786796.0,2095250,0,assam,gauhati,2019,,2122,1763757,0.12,3288
264,ratulkumarchoudhury,SP,0,Graduate,47,M,2441699.0,300000,0,assam,gauhati,2019,GEN,2383,1763757,0.14,7425
265,rubineog,National Republican Congress,0,Graduate,40,F,167000.0,0,0,assam,gauhati,2019,,2064,1763757,0.12,24352
266,sadekali,RPI(A),2,10th Pass,48,M,2773226.0,0,0,assam,gauhati,2019,,3650,1763757,0.21,12285
267,arbinkumarboruah,IND,0,10th Pass,34,M,5857886.0,0,0,assam,jorhat,2019,,3588,1057965,0.34,10809
268,kamalarajkonwar,NPP,0,10th Pass,60,M,18839210.0,0,0,assam,jorhat,2019,,4996,1057965,0.47,5671
269,kanakgogoi,CPI,0,Post Graduate,42,M,23894.0,0,0,assam,jorhat,2019,,17849,1057965,1.69,2444
270,nanditanag,IND,0,Post Graduate,47,F,10558481.0,6000000,0,assam,jorhat,2019,,5481,1057965,0.52,10809
271,rajkumarduwara,AIFB,0,10th Pass,53,M,1130000.0,0,0,assam,jorhat,2019,GEN,3438,1057965,0.32,3040
272,ribulayagogoi,AITC,0,Graduate,38,F,1119987.0,585,0,assam,jorhat,2019,GEN,6121,1057965,0.58,18228
273,gauravgogoi,INC,0,Post Graduate,36,M,13727834.0,1250000,1,assam,kaliabor,2019,GEN,786092,1424687,55.18,3482
274,abdulaziz,NPP,0,Graduate,60,M,3594488.0,0,0,assam,kaliabor,2019,,9903,1424687,0.7,5671
275,mdhariqulislambhuyan,Asom Jana Morcha,0,Graduate Professional,51,M,3820000.0,0,0,assam,kaliabor,2019,,5270,1424687,0.37,24353
276,monimadhabmahanta,Asom Gana Parishad,0,Post Graduate,41,M,2750757.0,0,0,assam,kaliabor,2019,,576098,1424687,40.44,978
277,shreedigantakumarsaikia,Hindusthan Nirman Dal,1,10th Pass,48,M,16212412.0,0,0,assam,kaliabor,2019,,5712,1424687,0.4,3288
278,kripanathmallah,BJP,0,Graduate,46,M,1871040.0,0,1,assam,karimganj,2019,SC,473046,1060072,44.62,1605
279,ajoykumarsarkar,AIFB,0,12th Pass,64,M,288098.0,0,0,assam,karimganj,2019,SC,1538,1060072,0.15,3040
280,anupamsingha,IND,0,12th Pass,34,M,190360.0,0,0,assam,karimganj,2019,SC,1069,1060072,0.1,10809
281,chandandas,AITC,0,12th Pass,27,M,1850000.0,0,0,assam,karimganj,2019,SC,4870,1060072,0.46,18228
282,nikhilranjandas,Hindusthan Nirman Dal,0,10th Pass,50,M,1000000.0,0,0,assam,karimganj,2019,SC,2519,1060072,0.24,3288
283,parikshitroy,IND,0,10th Pass,48,M,790000.0,0,0,assam,karimganj,2019,SC,2765,1060072,0.26,10809
284,probashchandrasarkar,SUCI(C),0,12th Pass,47,M,143000.0,0,0,assam,karimganj,2019,SC,1166,1060072,0.11,8082
285,rabindrachandradas,IND,0,8th Pass,52,M,90000.0,0,0,assam,karimganj,2019,SC,1719,1060072,0.16,10809
286,radheshyambiswas,AIUDF,0,12th Pass,66,M,12170204.0,0,0,assam,karimganj,2019,SC,434657,1060072,41.0,795
287,rajudas,IND,0,Graduate,43,M,717404.0,0,0,assam,karimganj,2019,SC,2111,1060072,0.2,10809
288,ramnarayansuklabaidya,IND,0,5th Pass,59,M,100000.0,0,0,assam,karimganj,2019,SC,1795,1060072,0.17,10809
289,satyajitdas,IND,0,10th Pass,35,M,80000.0,50000,0,assam,karimganj,2019,SC,2988,1060072,0.28,10809
290,nabakumarsarania,IND,5,12th Pass,50,M,13013994.0,175069,1,assam,kokrajhar,2019,ST,484560,1479485,32.75,10809
291,birajdeka,CPI(M),0,Post Graduate,26,M,1533900.0,248000,0,assam,kokrajhar,2019,ST,28128,1479485,1.9,14635
292,charaniswary,Purvanchal Janta Party (Secular),0,10th Pass,39,M,565596.0,25000,0,assam,kokrajhar,2019,ST,9827,1479485,0.66,24534
293,pramilaranibrahma,Bodoland Peoples Front,0,Graduate,69,F,44714985.0,0,0,assam,kokrajhar,2019,ST,446774,1479485,30.2,9451
294,prasanjitkumardas,IND,0,10th Pass,32,M,496809.0,0,0,assam,kokrajhar,2019,ST,9959,1479485,0.67,10809
295,rajeshnarzary,Voters Party International,0,12th Pass,45,M,1257550.0,0,0,assam,kokrajhar,2019,ST,13908,1479485,0.94,8516
296,ranjoykrbrahma,IND,0,Post Graduate,30,M,102438.0,0,0,assam,kokrajhar,2019,ST,10788,1479485,0.73,10809
297,sabdaramrabha,INC,0,Graduate Professional,50,M,5327404.0,200000,0,assam,kokrajhar,2019,ST,147118,1479485,9.94,3482
298,pradanbaruah,BJP,0,12th Pass,53,M,14307978.0,5839285,1,assam,lakhimpur,2019,,776406,1283589,60.49,1605
299,amiyakumarhandique,CPI(M),0,Post Graduate,65,M,633000.0,0,0,assam,lakhimpur,2019,GEN,12809,1283589,1.0,14635
300,anilborgohain,INC,0,10th Pass,51,M,51185000.0,0,0,assam,lakhimpur,2019,,425855,1283589,33.18,3482
301,arupkalita,CPI,0,Graduate Professional,51,M,2519069.0,0,0,assam,lakhimpur,2019,,13378,1283589,1.04,2444
302,bhupennarah,Voters Party International,0,Post Graduate,56,M,746500.0,0,0,assam,lakhimpur,2019,,5581,1283589,0.43,8516
303,dilipmoran,Assam Dristi Party,0,12th Pass,52,M,29622141.0,1591682,0,assam,lakhimpur,2019,,8285,1283589,0.65,24354
304,hemkantamiri,SUCI(C),0,Graduate Professional,37,M,256271.0,0,0,assam,lakhimpur,2019,SC,4034,1283589,0.31,8082
305,probhulalvaisnava,IND,0,12th Pass,44,M,1900000.0,324000,0,assam,lakhimpur,2019,,4866,1283589,0.38,10809
306,shridilipsaikia,BJP,0,Graduate,45,M,6206286.0,0,1,assam,mangaldoi,2019,,735469,1506107,48.83,1605
307,ainulhaque,Asom Jana Morcha,0,10th Pass,36,M,2000000.0,0,0,assam,mangaldoi,2019,,4249,1506107,0.28,24353
308,bhubaneswarkalita,INC,0,Post Graduate,67,M,126699173.0,0,0,assam,mangaldoi,2019,GEN,596924,1506107,39.63,3482
309,jayantakumarkalita,IND,0,Graduate,41,M,4160000.0,155000,0,assam,mangaldoi,2019,,7806,1506107,0.52,10809
310,kazinekibahmed,IND,0,Graduate,60,M,17022000.0,0,0,assam,mangaldoi,2019,GEN,7135,1506107,0.47,10809
311,prodeepkumardaimary,IND,0,Post Graduate,55,M,1035500.0,0,0,assam,mangaldoi,2019,ST,103870,1506107,6.9,24351
312,pradyutbordoloi,INC,0,Post Graduate,59,M,74143272.0,4011152,1,assam,nawgong,2019,,739724,1493475,49.53,3482
313,azgorali,Purvanchal Janta Party (Secular),0,10th Pass,38,M,950000.0,0,0,assam,nawgong,2019,,3655,1493475,0.24,24534
314,sahadebdas,AITC,1,Post Graduate,54,M,427137.0,0,0,assam,nawgong,2019,,5875,1493475,0.39,18228
315,saifulislamchoudhury,Asom Jana Morcha,0,Graduate Professional,52,M,9421596.0,1264426,0,assam,nawgong,2019,,3421,1493475,0.23,24353
316,rajdeeproy,BJP,0,Post Graduate,48,M,29901767.0,6976701,1,assam,silchar,2019,,499414,949696,52.59,1605
317,ashitavadutta,IND,0,Post Graduate,44,M,460000.0,202952,0,assam,silchar,2019,,813,949696,0.09,10809
318,ashutoshbhattacharjee,IND,0,10th Pass,42,M,397019.0,800000,0,assam,silchar,2019,,1507,949696,0.16,10809
319,badrulislambarbhuiya,AIFB,0,Graduate,44,M,2636943.0,0,0,assam,silchar,2019,,840,949696,0.09,3040
320,hitabrataroy,AITC,0,Graduate Professional,76,M,3365000.0,0,0,assam,silchar,2019,,3514,949696,0.37,18228
321,mohendrachandradas,IND,0,8th Pass,44,M,162949.0,0,0,assam,silchar,2019,,1655,949696,0.17,10809
322,naziayasminmazumdar,NPP,0,Graduate Professional,38,F,11172625.0,1680213,0,assam,silchar,2019,,5693,949696,0.6,5671
323,nazmulhaquelaskar,IND,0,10th Pass,48,M,519748.0,0,0,assam,silchar,2019,,1820,949696,0.19,10809
324,puranlalgoala,IND,0,10th Pass,29,M,410761.0,0,0,assam,silchar,2019,,1460,949696,0.15,10809
325,sabindradas,IND,0,Literate,48,M,128684.0,0,0,assam,silchar,2019,,3985,949696,0.42,10809
326,pallablochandas,BJP,0,Graduate,41,M,14445139.0,0,1,assam,tezpur,2019,,684166,1190196,57.48,1605
327,bijoykumartiru,IND,0,Graduate,68,M,4136542.0,100000,0,assam,tezpur,2019,GEN,23646,1190196,1.99,10809
328,mahendrabhuyan,NCP,2,Graduate,67,M,6304000.0,0,0,assam,tezpur,2019,,6483,1190196,0.54,5792
329,mahendraorang,Voters Party International,0,10th Pass,41,M,40000.0,0,0,assam,tezpur,2019,,7966,1190196,0.67,8516
330,mgvkbhanu,INC,0,Post Graduate,60,M,82846198.0,0,0,assam,tezpur,2019,,441325,1190196,37.08,3482
331,rambahadursunar,NPP,0,Graduate Professional,50,M,15815131.0,531152,0,assam,tezpur,2019,,5880,1190196,0.49,5671
332,abdulwahidkhan,IND,1,10th Pass,69,M,1545000.0,119028,0,bihar,araria,2019,,8168,1169630,0.7,10809
333,mdmatin,IND,1,Literate,31,M,602510.0,0,0,bihar,araria,2019,,1369,1169630,0.12,10809
334,mdminhazalam,IND,0,10th Pass,33,M,1110500.0,0,0,bihar,araria,2019,,1949,1169630,0.17,10809
335,mdmobinulhaque,IND,0,Post Graduate,46,M,572000.0,0,0,bihar,araria,2019,,3037,1169630,0.26,10809
336,mukeshsingh,IND,0,8th Pass,36,M,1240800.0,0,0,bihar,araria,2019,,2145,1169630,0.18,10809
337,ramanandrishideo,IND,0,12th Pass,66,M,50000.0,0,0,bihar,araria,2019,,5959,1169630,0.51,10809
338,sarfarazalam,RJD,6,Graduate,50,M,76618366.0,8566199,0,bihar,araria,2019,,481193,1169630,41.14,12103
339,rksingh,BJP,1,Graduate Professional,66,M,79971720.0,0,1,bihar,arrah,2019,,566480,1080684,52.42,1605
340,anilkumarsingh,Pragatishil Samajwadi Party (Lohia),0,Doctorate,66,M,2778737.0,3008344,0,bihar,arrah,2019,,7041,1080684,0.65,17283
341,bharatbhushanpandey,Akhil Bharatiya Jan Sangh,0,Doctorate,45,M,2217678.0,160000,0,bihar,arrah,2019,GEN,3597,1080684,0.33,9325
342,drkumarsheelbhadra,IND,0,Post Graduate,53,M,5237000.0,0,0,bihar,arrah,2019,,9162,1080684,0.85,10809
343,krishnapaswan,Bhartiya Kranti Vir Party,1,12th Pass,48,M,1441500.0,65000,0,bihar,arrah,2019,,3778,1080684,0.35,1981
344,lakshamankumarojha,IND,0,Graduate,48,M,33675230.0,10500000,0,bihar,arrah,2019,,7902,1080684,0.73,10809
345,manojyadav,BSP,0,Graduate,38,M,13998292.0,0,0,bihar,arrah,2019,GEN,10778,1080684,1.0,16651
346,rajgiribhagat,Shoshit Samaj Dal,0,12th Pass,70,M,4437819.0,0,0,bihar,arrah,2019,,12598,1080684,1.17,7888
347,rajuyadav,CPI(ML)(L),1,Post Graduate,36,M,682315.0,0,0,bihar,arrah,2019,GEN,419195,1080684,38.79,2472
348,ramrajsingh,IND,0,Graduate,61,M,15378047.0,0,0,bihar,arrah,2019,,4555,1080684,0.42,10809
349,shivdassingh,IND,0,12th Pass,80,M,3196572.0,0,0,bihar,arrah,2019,,13773,1080684,1.27,10809
350,avinashkumar,Peoples Party of India (Democratic),0,Post Graduate,35,M,3717856.0,0,0,bihar,aurangabad,2019,,2598,822065,0.32,15789
351,dhirendrakumarsingh,IND,0,Graduate,62,M,8389250.0,0,0,bihar,aurangabad,2019,,24832,934901,2.66,10809
352,drdharmendrakumar,Akhil Hind Forward Bloc (Krantikari),1,Graduate,42,M,6006600.0,0,0,bihar,aurangabad,2019,,16589,934901,1.77,443
353,nareshyadav,BSP,5,Literate,34,M,12674177.0,824000,0,bihar,aurangabad,2019,GEN,33772,934901,3.61,16651
354,santoshkumarsinha,IND,0,Graduate,43,M,1275000.0,0,0,bihar,aurangabad,2019,,15014,934901,1.61,10809
355,giridhariyadav,JD(U),1,Post Graduate,58,M,19816050.0,405701,1,bihar,banka,2019,GEN,477788,995806,47.98,11002
356,amarjeetkumar,IND,4,12th Pass,34,M,6940000.0,2250000,0,bihar,banka,2019,,3673,995806,0.37,10809
357,jaiprakashnarayanyadav,RJD,2,Post Graduate,65,M,68739932.0,618721,0,bihar,banka,2019,GEN,277256,995806,27.84,12103
358,kailashprasadsingh,Pragatishil Samajwadi Party (Lohia),0,Graduate Professional,54,M,3861163.0,0,0,bihar,banka,2019,,2582,995806,0.26,17283
359,manojkumarsah,IND,0,10th Pass,44,M,41500.0,0,0,bihar,banka,2019,,44398,995806,4.46,10809
360,mdrafiquealam,BSP,1,Graduate,50,M,16862361.0,97503,0,bihar,banka,2019,,11960,995806,1.2,16651
361,mpyadav,IND,0,8th Pass,50,M,2636099.0,32884,0,bihar,banka,2019,GEN,1878,995806,0.19,10809
362,nareshyadav,IND,0,Literate,35,M,2147807.0,90000,0,bihar,banka,2019,GEN,2761,995806,0.28,10809
363,neeludevi,Bhartiya Dalit Party,0,8th Pass,43,F,3752672.0,0,0,bihar,banka,2019,,2331,995806,0.23,1896
364,pawanthakur,IND,0,10th Pass,42,M,3326284.0,0,0,bihar,banka,2019,,4084,995806,0.41,10809
365,phesalansari,Bharatiya Momin Front,0,8th Pass,26,M,2245200.0,0,0,bihar,banka,2019,,2131,995806,0.21,9424
366,pramodsinghweldone,IND,4,10th Pass,50,M,31315852.0,81524,0,bihar,banka,2019,,7362,995806,0.74,10809
367,pravinkumarjha,IND,0,12th Pass,46,M,7341490.0,0,0,bihar,banka,2019,GEN,17025,995806,1.71,10809
368,putulkumari,IND,3,Post Graduate,61,F,53801629.0,1700000,0,bihar,banka,2019,GEN,103729,995806,10.42,10809
369,sanjivkumarkunal,IND,0,Graduate,25,M,,0,0,bihar,banka,2019,,2382,995806,0.24,10809
370,girirajsingh,BJP,6,Graduate,66,M,83024577.0,12236000,1,bihar,begusarai,2019,GEN,692193,1225594,56.48,1605
371,amarkumar,IND,1,Literate,31,M,4300000.0,0,0,bihar,begusarai,2019,,2560,1225594,0.21,10809
372,dhirajnarain,IND,0,12th Pass,78,M,130000.0,0,0,bihar,begusarai,2019,,4278,1225594,0.35,10809
373,gauravkumar,Bhartiya Lokmat Rashtrwadi Party,0,Post Graduate,29,M,411026.0,0,0,bihar,begusarai,2019,,1886,1225594,0.15,1990
374,kanhaiyakumar,CPI,5,Doctorate,32,M,557848.0,0,0,bihar,begusarai,2019,GEN,269976,1225594,22.03,2444
375,maksudanpaswan,Bahujan Mukti Party,0,Literate,57,M,1470855.0,30000,0,bihar,begusarai,2019,SC,3194,1225594,0.26,1074
376,saurabh,IND,0,12th Pass,27,M,2017370.0,0,0,bihar,begusarai,2019,,18638,1225594,1.52,10809
377,shambhukumarsingh,IND,1,Doctorate,41,M,775000.0,50000,0,bihar,begusarai,2019,,10019,1225594,0.82,10809
